PWM ID,Cognate TF,ID,NR_sites,References,Superclass,Class,Family,Subfamily
GCR_HUMAN.H10MO.A,Nr3c1,NR3C1_003,500,HOCOMOCO v10,Zinc-coordinating DNA-binding domains,Nuclear receptors with C4 zinc fingers,Steroid hormone receptors (NR3),GR-like receptors (NR3C)
GCR_HUMAN.H10MO.S,Nr3c1,NR3C1_004,4226,HOCOMOCO v10,Zinc-coordinating DNA-binding domains,Nuclear receptors with C4 zinc fingers,Steroid hormone receptors (NR3),GR-like receptors (NR3C)
GFI1_HUMAN.H10MO.C,Gfi1,GFI1_002,150,HOCOMOCO v10,Zinc-coordinating DNA-binding domains,C2H2 zinc finger factors,More than 3 adjacent zinc finger factors,GFI1 factors
GFI1B_HUMAN.H10MO.C,Gfi1b,GFI1B_002,74,HOCOMOCO v10,Zinc-coordinating DNA-binding domains,C2H2 zinc finger factors,More than 3 adjacent zinc finger factors,GFI1 factors
GLI1_HUMAN.H10MO.C,Gli1,GLI1_001,31,HOCOMOCO v10,Zinc-coordinating DNA-binding domains,C2H2 zinc finger factors,More than 3 adjacent zinc finger factors,GLI-like factors
GLI2_HUMAN.H10MO.B,Gli2,GLI2_003,931,HOCOMOCO v10,Zinc-coordinating DNA-binding domains,C2H2 zinc finger factors,More than 3 adjacent zinc finger factors,GLI-like factors
GLI3_HUMAN.H10MO.B,Gli3,GLI3_002,15,HOCOMOCO v10,Zinc-coordinating DNA-binding domains,C2H2 zinc finger factors,More than 3 adjacent zinc finger factors,GLI-like factors
GLIS1_HUMAN.H10MO.D,Glis1,GLIS1_002,492,HOCOMOCO v10,Zinc-coordinating DNA-binding domains,C2H2 zinc finger factors,More than 3 adjacent zinc finger factors,GLI-like factors
GLIS2_HUMAN.H10MO.D,Glis2,GLIS2_003,1681,HOCOMOCO v10,Zinc-coordinating DNA-binding domains,C2H2 zinc finger factors,More than 3 adjacent zinc finger factors,GLI-like factors
GLIS3_HUMAN.H10MO.D,Glis3,GLIS3_002,38,HOCOMOCO v10,Zinc-coordinating DNA-binding domains,C2H2 zinc finger factors,More than 3 adjacent zinc finger factors,GLI-like factors
GMEB2_HUMAN.H10MO.D,Gmeb2,GMEB2_005,3702,HOCOMOCO v10,alpha-Helices exposed by beta-structures,SAND domain factors,GMEB,GMEB
GN_inverted_IRF_AP1,Irf::Ap1,IRF::AP1_001,1153,"Mancino A et al., Genes Dev. 2015",Other,Other,Composite,IRF::AP1
GN_IRF_IRF8,Irf::Irf8,IRF::IRF8_002,5487,"Mancino A et al., Genes Dev. 2015",Helix-turn-helix domains,Tryptophan cluster factors,Interferon-regulatory factors,Interferon-regulatory factors
GN_IRF8_TOP5000,Irf::Sfpi1,IRF::SPI1_003,4142,"Mancino A et al., Genes Dev. 2015",Other,Other,Composite,IRF::SPI1
GN_KLF5_TOP5000,Klf5,KLF5_002,3908,"Diaferia G, Balestrieri C et_al., EMBJ 2016",Zinc-coordinating DNA-binding domains,C2H2 zinc finger factors,Three-zinc finger Kruppel-related factors,Kruppel-like factors
GRHL1_HUMAN.H10MO.D,Grhl1,GRHL1_004,11251,HOCOMOCO v10,Immunoglobulin fold,Grainyhead domain factors,Grainyhead-related factors,GRH-like proteins
GSC_HUMAN.H10MO.D,Gsc,GSC_003,1241,HOCOMOCO v10,Helix-turn-helix domains,Homeo domain factors,Paired-related HD factors,GSC
GSC2_HUMAN.H10MO.D,Gsc2,GSC2_002,610,HOCOMOCO v10,Helix-turn-helix domains,Homeo domain factors,Paired-related HD factors,GSC
GSX1_HUMAN.H10MO.D,Gsx1,GSX1_002,276,HOCOMOCO v10,Helix-turn-helix domains,Homeo domain factors,HOX-related factors,GSX
GSX2_HUMAN.H10MO.D,Gsx2,GSX2_003,6133,HOCOMOCO v10,Helix-turn-helix domains,Homeo domain factors,HOX-related factors,GSX
HAND1_HUMAN.H10MO.D,Hand1,HAND1_001,26,HOCOMOCO v10,Basic domains,Basic helix-loop-helix factors (bHLH),Tal-related factors,Twist-like factors
HEN1_HUMAN.H10MO.C,Henmt1,HENMT1_001,55,HOCOMOCO v10,Basic domains,Basic helix-loop-helix factors (bHLH),Tal-related factors,Tal/HEN-like factors
HES1_HUMAN.H10MO.D,Hes1,HES1_002,28,HOCOMOCO v10,Basic domains,Basic helix-loop-helix factors (bHLH),Hairy-related factors,Hairy-like factors
HES5_HUMAN.H10MO.D,Hes5,HES5_003,7261,HOCOMOCO v10,Basic domains,Basic helix-loop-helix factors (bHLH),Hairy-related factors,Hairy-like factors
HES7_HUMAN.H10MO.D,Hes7,HES7_002,320,HOCOMOCO v10,Basic domains,Basic helix-loop-helix factors (bHLH),Hairy-related factors,Hairy-like factors
HEY1_HUMAN.H10MO.D,Hey1,HEY1_002,254,HOCOMOCO v10,Basic domains,Basic helix-loop-helix factors (bHLH),Hairy-related factors,Hairy-like factors
HIC1_HUMAN.H10MO.C,Hic1,HIC1_004,39,HOCOMOCO v10,Zinc-coordinating DNA-binding domains,C2H2 zinc finger factors,Factors with multiple dispersed zinc fingers,Hypermethylated in Cancer proteins
HIC2_HUMAN.H10MO.D,Hic2,HIC2_002,134,HOCOMOCO v10,Zinc-coordinating DNA-binding domains,C2H2 zinc finger factors,Factors with multiple dispersed zinc fingers,Hypermethylated in Cancer proteins
HIF1A_HUMAN.H10MO.A,Hif1a,HIF1A_001,499,HOCOMOCO v10,Basic domains,Basic helix-loop-helix factors (bHLH),PAS domain factors,Ahr-like factors
HINFP_HUMAN.H10MO.C,Hinfp,HINFP_005,42,HOCOMOCO v10,Zinc-coordinating DNA-binding domains,C2H2 zinc finger factors,Factors with multiple dispersed zinc fingers,HINFP-like factors
HLF_HUMAN.H10MO.C,Hlf,HLF_004,35,HOCOMOCO v10,Basic domains,Basic leucine zipper factors (bZIP),C/EBP-related,PAR factors
HMBX1_HUMAN.H10MO.D,Hmbox1,HMBOX1_003,157,HOCOMOCO v10,Helix-turn-helix domains,Homeo domain factors,POU domain factors,HNF1-like factors
HME1_HUMAN.H10MO.D,En1,EN1_007,816,HOCOMOCO v10,Helix-turn-helix domains,Homeo domain factors,NK-related factors,EN (Engrailed-like factors)
HME2_HUMAN.H10MO.D,En2,EN2_005,9518,HOCOMOCO v10,Helix-turn-helix domains,Homeo domain factors,NK-related factors,EN (Engrailed-like factors)
HMGA1_HUMAN.H10MO.D,Hmga1,HMGA1_001,94,HOCOMOCO v10,beta-Sheet binding to DNA,A.T hook factors,HMGA factors,HMGA factors
HMGA2_HUMAN.H10MO.D,Hmga2,HMGA2_002,75,HOCOMOCO v10,beta-Sheet binding to DNA,A.T hook factors,HMGA factors,HMGA factors
HMX1_HUMAN.H10MO.D,Hmx1,HMX1_003,34,HOCOMOCO v10,Helix-turn-helix domains,Homeo domain factors,NK-related factors,NK-5/HMX
HMX2_HUMAN.H10MO.D,Hmx2,HMX2_003,1221,HOCOMOCO v10,Helix-turn-helix domains,Homeo domain factors,NK-related factors,NK-5/HMX
HMX3_HUMAN.H10MO.D,Hmx3,HMX3_003,38638,HOCOMOCO v10,Helix-turn-helix domains,Homeo domain factors,NK-related factors,NK-5/HMX
HNF1A_HUMAN.H10MO.A,Hnf1a,HNF1A_004,174,HOCOMOCO v10,Helix-turn-helix domains,Homeo domain factors,POU domain factors,HNF1-like factors
HNF1B_HUMAN.H10MO.B,Hnf1b,HNF1B_004,57,HOCOMOCO v10,Helix-turn-helix domains,Homeo domain factors,POU domain factors,HNF1-like factors
HNF4A_HUMAN.H10MO.A,Hnf4a,HNF4A_011,500,HOCOMOCO v10,Zinc-coordinating DNA-binding domains,Nuclear receptors with C4 zinc fingers,RXR-related receptors (NR2),HNF-4 (NR2A)
HNF4G_HUMAN.H10MO.C,Hnf4g,HNF4G_002,500,HOCOMOCO v10,Zinc-coordinating DNA-binding domains,Nuclear receptors with C4 zinc fingers,RXR-related receptors (NR2),HNF-4 (NR2A)
HNF6_HUMAN.H10MO.C,Onecut1,ONECUT1_003,24,HOCOMOCO v10,Helix-turn-helix domains,Homeo domain factors,HD-CUT factors,ONECUT
HOMEO0001_Alx3_3418.2,Alx3,ALX3_001,100,"Berger MF et al., Cell 2008",Helix-turn-helix domains,Homeo domain factors,Paired-related HD factors,ALX
HOMEO0002_Alx4_1744.1,Alx4,ALX4_001,100,"Berger MF et al., Cell 2008",Helix-turn-helix domains,Homeo domain factors,Paired-related HD factors,ALX
HOMEO0003_Arx_1738.2,Arx,ARX_001,100,"Berger MF et al., Cell 2008",Helix-turn-helix domains,Homeo domain factors,Paired-related HD factors,ARX
HOMEO0004_Bapx1_2343.1,Nkx3-2,NKX3-2_001,100,"Berger MF et al., Cell 2008",Helix-turn-helix domains,Homeo domain factors,NK-related factors,NK-3
HOMEO0005_Barhl1_2590.2,Barhl1,BARHL1_001,100,"Berger MF et al., Cell 2008",Helix-turn-helix domains,Homeo domain factors,NK-related factors,BARHL
HOMEO0006_Barhl2_3868.1,Barhl2,BARHL2_001,100,"Berger MF et al., Cell 2008",Helix-turn-helix domains,Homeo domain factors,NK-related factors,BARHL
HOMEO0007_Barx1_2877.1,Barx1,BARX1_001,100,"Berger MF et al., Cell 2008",Helix-turn-helix domains,Homeo domain factors,NK-related factors,BARX
HOMEO0008_Barx2_3447.2,Barx2,BARX2_001,100,"Berger MF et al., Cell 2008",Helix-turn-helix domains,Homeo domain factors,NK-related factors,BARX
HOMEO0009_Bsx_3483.2,Bsx,BSX_001,100,"Berger MF et al., Cell 2008",Helix-turn-helix domains,Homeo domain factors,NK-related factors,BSX
HOMEO0010_Cart1_0997.1,Alx1,ALX1_001,100,"Berger MF et al., Cell 2008",Helix-turn-helix domains,Homeo domain factors,Paired-related HD factors,ALX
HOMEO0011_Cart1_1275.1,Alx1,ALX1_002,100,"Berger MF et al., Cell 2008",Helix-turn-helix domains,Homeo domain factors,Paired-related HD factors,ALX
HOMEO0012_Cdx1_2245.1,Cdx1,CDX1_001,100,"Berger MF et al., Cell 2008",Helix-turn-helix domains,Homeo domain factors,HOX-related factors,CDX (Caudal type homeobox)
HOMEO0013_Cdx2_4272.1,Cdx2,CDX2_001,100,"Berger MF et al., Cell 2008",Helix-turn-helix domains,Homeo domain factors,HOX-related factors,CDX (Caudal type homeobox)
HOMEO0014_Cphx_3484.1,Cphx,CPHX_001,100,"Berger MF et al., Cell 2008",Helix-turn-helix domains,Homeo domain factors,Homeo domain factors,Homeo domain factors
HOMEO0015_Crx_3485.1,Crx,CRX_001,100,"Berger MF et al., Cell 2008",Helix-turn-helix domains,Homeo domain factors,Paired-related HD factors,OTX
HOMEO0016_Cutl1_3494.1,Cux1,CUX1_001,100,"Berger MF et al., Cell 2008",Helix-turn-helix domains,Homeo domain factors,HD-CUT factors,CUX
HOMEO0017_Cutl1_3494.2,Cux1,CUX1_002,100,"Berger MF et al., Cell 2008",Helix-turn-helix domains,Homeo domain factors,HD-CUT factors,CUX
HOMEO0018_Dbx1_3486.1,Dbx1,DBX1_001,100,"Berger MF et al., Cell 2008",Helix-turn-helix domains,Homeo domain factors,NK-related factors,DBX
HOMEO0019_Dbx2_3487.1,Dbx2,DBX2_001,100,"Berger MF et al., Cell 2008",Helix-turn-helix domains,Homeo domain factors,NK-related factors,DBX
HOMEO0020_Dlx1_1741.2,Dlx1,DLX1_001,100,"Berger MF et al., Cell 2008",Helix-turn-helix domains,Homeo domain factors,NK-related factors,DLX
HOMEO0021_Dlx2_2273.2,Dlx2,DLX2_001,100,"Berger MF et al., Cell 2008",Helix-turn-helix domains,Homeo domain factors,NK-related factors,DLX
HOMEO0022_Dlx3_1030.1,Dlx3,DLX3_001,100,"Berger MF et al., Cell 2008",Helix-turn-helix domains,Homeo domain factors,NK-related factors,DLX
HOMEO0023_Dlx4_3488.2,Dlx4,DLX4_001,100,"Berger MF et al., Cell 2008",Helix-turn-helix domains,Homeo domain factors,NK-related factors,DLX
HOMEO0024_Dlx5_3419.2,Dlx5,DLX5_001,100,"Berger MF et al., Cell 2008",Helix-turn-helix domains,Homeo domain factors,NK-related factors,DLX
HOMEO0025_Dmbx1_2277.1,Dmbx1,DMBX1_001,100,"Berger MF et al., Cell 2008",Helix-turn-helix domains,Homeo domain factors,Paired-related HD factors,DMBX
HOMEO0028_Duxl_1286.2,Duxbl,DUXBL_001,100,"Berger MF et al., Cell 2008",Helix-turn-helix domains,Homeo domain factors,Homeo domain factors,Homeo domain factors
HOMEO0029_Emx2_3420.1,Emx2,EMX2_001,100,"Berger MF et al., Cell 2008",Helix-turn-helix domains,Homeo domain factors,NK-related factors,EMX
HOMEO0030_En1_3123.2,En1,EN1_001,100,"Berger MF et al., Cell 2008",Helix-turn-helix domains,Homeo domain factors,NK-related factors,EN (Engrailed-like factors)
HOMEO0031_En2_0952.1,En2,EN2_001,100,"Berger MF et al., Cell 2008",Helix-turn-helix domains,Homeo domain factors,NK-related factors,EN (Engrailed-like factors)
HOMEO0032_Esx1_3124.2,Esx1,ESX1_001,100,"Berger MF et al., Cell 2008",Helix-turn-helix domains,Homeo domain factors,Paired-related HD factors,ESX
HOMEO0033_Evx1_3952.2,Evx1,EVX1_001,100,"Berger MF et al., Cell 2008",Helix-turn-helix domains,Homeo domain factors,HOX-related factors,EVX (Even-skipped homolog)
HOMEO0034_Evx2_2645.3,Evx2,EVX2_001,100,"Berger MF et al., Cell 2008",Helix-turn-helix domains,Homeo domain factors,HOX-related factors,EVX (Even-skipped homolog)
HOMEO0035_Gbx1_2883.2,Gbx1,GBX1_001,100,"Berger MF et al., Cell 2008",Helix-turn-helix domains,Homeo domain factors,HOX-related factors,GBX (Gastrulation brain homeobox)
HOMEO0036_Gbx2_3110.1,Gbx2,GBX2_001,100,"Berger MF et al., Cell 2008",Helix-turn-helix domains,Homeo domain factors,HOX-related factors,GBX (Gastrulation brain homeobox)
HOMEO0037_Gsc_2327.3,Gsc,GSC_001,100,"Berger MF et al., Cell 2008",Helix-turn-helix domains,Homeo domain factors,Paired-related HD factors,GSC
HOMEO0038_Gsh2_3990.2,Gsx2,GSX2_001,100,"Berger MF et al., Cell 2008",Helix-turn-helix domains,Homeo domain factors,HOX-related factors,GSX
HOMEO0039_Hdx_3845.3,Hdx,HDX_001,100,"Berger MF et al., Cell 2008",Helix-turn-helix domains,Homeo domain factors,POU domain factors,HDX-like factors
HOMEO0040_Hlx1_2350.1,Hlx,HLX_001,100,"Berger MF et al., Cell 2008",Helix-turn-helix domains,Homeo domain factors,NK-related factors,HLX
HOMEO0041_Hlxb9_3422.1,Mnx1,MNX1_001,100,"Berger MF et al., Cell 2008",Helix-turn-helix domains,Homeo domain factors,HOX-related factors,MNX
HOMEO0042_Hmbox1_2674.1,Hmbox1,HMBOX1_001,100,"Berger MF et al., Cell 2008",Helix-turn-helix domains,Homeo domain factors,POU domain factors,HNF1-like factors
HOMEO0043_Hmx1_3423.1,Hmx1,HMX1_001,100,"Berger MF et al., Cell 2008",Helix-turn-helix domains,Homeo domain factors,NK-related factors,NK-5/HMX
HOMEO0044_Hmx2_3424.3,Hmx2,HMX2_001,100,"Berger MF et al., Cell 2008",Helix-turn-helix domains,Homeo domain factors,NK-related factors,NK-5/HMX
HOMEO0045_Hmx3_3490.2,Hmx3,HMX3_001,100,"Berger MF et al., Cell 2008",Helix-turn-helix domains,Homeo domain factors,NK-related factors,NK-5/HMX
HOMEO0046_Homez_1063.2,Homez,HOMEZ_001,100,"Berger MF et al., Cell 2008",Helix-turn-helix domains,Homeo domain factors,HD-ZF factors,ZHX
HOMEO0047_Hoxa1_3425.1,Hoxa1,HOXA1_001,100,"Berger MF et al., Cell 2008",Helix-turn-helix domains,Homeo domain factors,HOX-related factors,HOX1
HOMEO0048_Hoxa10_2318.1,Hoxa10,HOXA10_001,100,"Berger MF et al., Cell 2008",Helix-turn-helix domains,Homeo domain factors,HOX-related factors,HOX9-13
HOMEO0049_Hoxa11_2218.1,Hoxa11,HOXA11_001,100,"Berger MF et al., Cell 2008",Helix-turn-helix domains,Homeo domain factors,HOX-related factors,HOX9-13
HOMEO0050_Hoxa13_3126.1,Hoxa13,HOXA13_001,100,"Berger MF et al., Cell 2008",Helix-turn-helix domains,Homeo domain factors,HOX-related factors,HOX9-13
HOMEO0051_Hoxa2_3079.1,Hoxa2,HOXA2_001,100,"Berger MF et al., Cell 2008",Helix-turn-helix domains,Homeo domain factors,HOX-related factors,HOX2
HOMEO0052_Hoxa3_2783.2,Hoxa3,HOXA3_001,100,"Berger MF et al., Cell 2008",Helix-turn-helix domains,Homeo domain factors,HOX-related factors,HOX3
HOMEO0053_Hoxa4_3426.1,Hoxa4,HOXA4_001,100,"Berger MF et al., Cell 2008",Helix-turn-helix domains,Homeo domain factors,HOX-related factors,HOX3
HOMEO0054_Hoxa5_3415.1,Hoxa5,HOXA5_001,100,"Berger MF et al., Cell 2008",Helix-turn-helix domains,Homeo domain factors,HOX-related factors,HOX5
HOMEO0055_Hoxa6_1040.1,Hoxa6,HOXA6_001,100,"Berger MF et al., Cell 2008",Helix-turn-helix domains,Homeo domain factors,HOX-related factors,HOX6-7
HOMEO0056_Hoxa7_2668.2,Hoxa7,HOXA7_001,100,"Berger MF et al., Cell 2008",Helix-turn-helix domains,Homeo domain factors,HOX-related factors,HOX6-7
HOMEO0057_Hoxa7_3750.1,Hoxa7,HOXA7_002,100,"Berger MF et al., Cell 2008",Helix-turn-helix domains,Homeo domain factors,HOX-related factors,HOX6-7
HOMEO0058_Hoxa9_2622.2,Hoxa9,HOXA9_001,100,"Berger MF et al., Cell 2008",Helix-turn-helix domains,Homeo domain factors,HOX-related factors,HOX9-13
HOMEO0059_Hoxb13_3479.1,Hoxb13,HOXB13_001,100,"Berger MF et al., Cell 2008",Helix-turn-helix domains,Homeo domain factors,HOX-related factors,HOX9-13
HOMEO0060_Hoxb3_1720.2,Hoxb3,HOXB3_001,100,"Berger MF et al., Cell 2008",Helix-turn-helix domains,Homeo domain factors,HOX-related factors,HOX3
HOMEO0061_Hoxb4_2627.1,Hoxb4,HOXB4_005,100,"Berger MF et al., Cell 2008",Helix-turn-helix domains,Homeo domain factors,HOX-related factors,HOX4
HOMEO0062_Hoxb5_3122.2,Hoxb5,HOXB5_001,100,"Berger MF et al., Cell 2008",Helix-turn-helix domains,Homeo domain factors,HOX-related factors,HOX5
HOMEO0063_Hoxb6_3428.2,Hoxb6,HOXB6_001,100,"Berger MF et al., Cell 2008",Helix-turn-helix domains,Homeo domain factors,HOX-related factors,HOX6-7
HOMEO0064_Hoxb7_3953.1,Hoxb7,HOXB7_001,100,"Berger MF et al., Cell 2008",Helix-turn-helix domains,Homeo domain factors,HOX-related factors,HOX6-7
HOMEO0065_Hoxb8_3780.2,Hoxb8,HOXB8_001,100,"Berger MF et al., Cell 2008",Helix-turn-helix domains,Homeo domain factors,HOX-related factors,HOX8
HOMEO0066_Hoxb9_3413.1,Hoxb9,HOXB9_001,100,"Berger MF et al., Cell 2008",Helix-turn-helix domains,Homeo domain factors,HOX-related factors,HOX9-13
HOMEO0067_Hoxc10_2779.2,Hoxc10,HOXC10_001,100,"Berger MF et al., Cell 2008",Helix-turn-helix domains,Homeo domain factors,HOX-related factors,HOX9-13
HOMEO0068_Hoxc11_3718.2,Hoxc11,HOXC11_001,100,"Berger MF et al., Cell 2008",Helix-turn-helix domains,Homeo domain factors,HOX-related factors,HOX9-13
HOMEO0069_Hoxc12_3480.1,Hoxc12,HOXC12_001,100,"Berger MF et al., Cell 2008",Helix-turn-helix domains,Homeo domain factors,HOX-related factors,HOX9-13
HOMEO0070_Hoxc13_3127.1,Hoxc13,HOXC13_001,100,"Berger MF et al., Cell 2008",Helix-turn-helix domains,Homeo domain factors,HOX-related factors,HOX9-13
HOMEO0071_Hoxc4_3491.1,Hoxc4,HOXC4_001,100,"Berger MF et al., Cell 2008",Helix-turn-helix domains,Homeo domain factors,HOX-related factors,HOX4
HOMEO0072_Hoxc5_2630.2,Hoxc5,HOXC5_001,100,"Berger MF et al., Cell 2008",Helix-turn-helix domains,Homeo domain factors,HOX-related factors,HOX5
HOMEO0073_Hoxc6_3954.2,Hoxc6,HOXC6_001,100,"Berger MF et al., Cell 2008",Helix-turn-helix domains,Homeo domain factors,HOX-related factors,HOX6-7
HOMEO0074_Hoxc8_3429.2,Hoxc8,HOXC8_001,100,"Berger MF et al., Cell 2008",Helix-turn-helix domains,Homeo domain factors,HOX-related factors,HOX8
HOMEO0075_Hoxc9_2367.2,Hoxc9,HOXC9_001,100,"Berger MF et al., Cell 2008",Helix-turn-helix domains,Homeo domain factors,HOX-related factors,HOX9-13
HOMEO0076_Hoxd1_3448.1,Hoxd1,HOXD1_001,100,"Berger MF et al., Cell 2008",Helix-turn-helix domains,Homeo domain factors,HOX-related factors,HOX1
HOMEO0077_Hoxd10_2368.2,Hoxd10,HOXD10_001,100,"Berger MF et al., Cell 2008",Helix-turn-helix domains,Homeo domain factors,HOX-related factors,HOX9-13
HOMEO0078_Hoxd11_3873.1,Hoxd11,HOXD11_001,100,"Berger MF et al., Cell 2008",Helix-turn-helix domains,Homeo domain factors,HOX-related factors,HOX9-13
HOMEO0079_Hoxd12_3481.1,Hoxd12,HOXD12_001,100,"Berger MF et al., Cell 2008",Helix-turn-helix domains,Homeo domain factors,HOX-related factors,HOX9-13
HOMEO0080_Hoxd13_2356.1,Hoxd13,HOXD13_001,100,"Berger MF et al., Cell 2008",Helix-turn-helix domains,Homeo domain factors,HOX-related factors,HOX9-13
HOMEO0081_Hoxd3_1742.2,Hoxd3,HOXD3_001,100,"Berger MF et al., Cell 2008",Helix-turn-helix domains,Homeo domain factors,HOX-related factors,HOX3
HOMEO0082_Hoxd8_2644.1,Hoxd8,HOXD8_001,100,"Berger MF et al., Cell 2008",Helix-turn-helix domains,Homeo domain factors,HOX-related factors,HOX8
HOMEO0083_Ipf1_3815.1,Pdx1,PDX1_001,100,"Berger MF et al., Cell 2008",Helix-turn-helix domains,Homeo domain factors,HOX-related factors,PDX
HOMEO0084_Irx2_0900.3,Irx2,IRX2_001,100,"Berger MF et al., Cell 2008",Helix-turn-helix domains,Homeo domain factors,TALE-type homeo domain factors,IRX (Iroquois)
HOMEO0085_Irx3_0920.1,Irx3,IRX3_001,100,"Berger MF et al., Cell 2008",Helix-turn-helix domains,Homeo domain factors,TALE-type homeo domain factors,IRX (Iroquois)
HOMEO0086_Irx3_2226.1,Irx3,IRX3_002,100,"Berger MF et al., Cell 2008",Helix-turn-helix domains,Homeo domain factors,TALE-type homeo domain factors,IRX (Iroquois)
HOMEO0087_Irx4_2242.3,Irx4,IRX4_001,100,"Berger MF et al., Cell 2008",Helix-turn-helix domains,Homeo domain factors,TALE-type homeo domain factors,IRX (Iroquois)
HOMEO0088_Irx5_2385.1,Irx5,IRX5_001,100,"Berger MF et al., Cell 2008",Helix-turn-helix domains,Homeo domain factors,TALE-type homeo domain factors,IRX (Iroquois)
HOMEO0089_Irx6_2623.2,Irx6,IRX6_001,100,"Berger MF et al., Cell 2008",Helix-turn-helix domains,Homeo domain factors,TALE-type homeo domain factors,IRX (Iroquois)
HOMEO0090_Isl2_3430.1,Isl2,ISL2_001,100,"Berger MF et al., Cell 2008",Helix-turn-helix domains,Homeo domain factors,HD-LIM factors,ISL
HOMEO0091_Isx_3445.1,Isx,ISX_001,100,"Berger MF et al., Cell 2008",Helix-turn-helix domains,Homeo domain factors,Paired-related HD factors,ISX
HOMEO0092_Lbx2_3869.2,Lbx2,LBX2_001,100,"Berger MF et al., Cell 2008",Helix-turn-helix domains,Homeo domain factors,NK-related factors,LBX
HOMEO0093_Lhx1_2240.2,Lhx1,LHX1_001,100,"Berger MF et al., Cell 2008",Helix-turn-helix domains,Homeo domain factors,HD-LIM factors,Lhx-1-like factors
HOMEO0094_Lhx2_0953.2,Lhx2,LHX2_001,100,"Berger MF et al., Cell 2008",Helix-turn-helix domains,Homeo domain factors,HD-LIM factors,Lhx-2-like factors
HOMEO0095_Lhx3_3431.1,Lhx3,LHX3_001,100,"Berger MF et al., Cell 2008",Helix-turn-helix domains,Homeo domain factors,HD-LIM factors,Lhx-3-like factors
HOMEO0096_Lhx4_1719.2,Lhx4,LHX4_001,100,"Berger MF et al., Cell 2008",Helix-turn-helix domains,Homeo domain factors,HD-LIM factors,Lhx-3-like factors
HOMEO0097_Lhx5_2279.1,Lhx5,LHX5_001,100,"Berger MF et al., Cell 2008",Helix-turn-helix domains,Homeo domain factors,HD-LIM factors,Lhx-1-like factors
HOMEO0098_Lhx6_2272.1,Lhx6,LHX6_001,100,"Berger MF et al., Cell 2008",Helix-turn-helix domains,Homeo domain factors,HD-LIM factors,Lhx-6-like factors
HOMEO0099_Lhx6_3432.1,Lhx6,LHX6_002,100,"Berger MF et al., Cell 2008",Helix-turn-helix domains,Homeo domain factors,HD-LIM factors,Lhx-6-like factors
HOMEO0100_Lhx8_2247.2,Lhx8,LHX8_001,100,"Berger MF et al., Cell 2008",Helix-turn-helix domains,Homeo domain factors,HD-LIM factors,Lhx-6-like factors
HOMEO0101_Lhx9_3492.1,Lhx9,LHX9_001,100,"Berger MF et al., Cell 2008",Helix-turn-helix domains,Homeo domain factors,HD-LIM factors,Lhx-2-like factors
